,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
29402,H62,6,2011,New,Household Buyer - Former Owner-Occupier,
29403,H62,6,2011,New,Household Buyer - Non-Occupier,
29960,H62,6,2011,Existing,All Buyer Types,112400.0
29961,H62,6,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,165000.0
29962,H62,6,2011,Existing,Household Buyer - Former Owner-Occupier,142000.0
29963,H62,6,2011,Existing,Household Buyer - Non-Occupier,56500.0
30520,H62,7,2011,All Dwelling Statuses,All Buyer Types,150500.0
30521,H62,7,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,150500.0
30522,H62,7,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
30523,H62,7,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
31080,H62,7,2011,New,All Buyer Types,100000.0
31081,H62,7,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,100000.0
31082,H62,7,2011,New,Household Buyer - Former Owner-Occupier,
31083,H62,7,2011,New,Household Buyer - Non-Occupier,
31640,H62,7,2011,Existing,All Buyer Types,175750.0
31641,H62,7,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,175750.0
31642,H62,7,2011,Existing,Household Buyer - Former Owner-Occupier,
31643,H62,7,2011,Existing,Household Buyer - Non-Occupier,
32200,H62,8,2011,All Dwelling Statuses,All Buyer Types,127800.0
32201,H62,8,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,104500.0
32202,H62,8,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,72500.0
32203,H62,8,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,285000.0
32760,H62,8,2011,New,All Buyer Types,
32761,H62,8,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
32762,H62,8,2011,New,Household Buyer - Former Owner-Occupier,
32763,H62,8,2011,New,Household Buyer - Non-Occupier,
33320,H62,8,2011,Existing,All Buyer Types,127800.0
33321,H62,8,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,104500.0
33322,H62,8,2011,Existing,Household Buyer - Former Owner-Occupier,72500.0
33323,H62,8,2011,Existing,Household Buyer - Non-Occupier,285000.0
33880,H62,9,2011,All Dwelling Statuses,All Buyer Types,117667.0
33881,H62,9,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,125000.0
33882,H62,9,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,103000.0
33883,H62,9,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
34440,H62,9,2011,New,All Buyer Types,
34441,H62,9,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
34442,H62,9,2011,New,Household Buyer - Former Owner-Occupier,
34443,H62,9,2011,New,Household Buyer - Non-Occupier,
35000,H62,9,2011,Existing,All Buyer Types,117667.0
35001,H62,9,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,125000.0
35002,H62,9,2011,Existing,Household Buyer - Former Owner-Occupier,103000.0
35003,H62,9,2011,Existing,Household Buyer - Non-Occupier,
35560,H62,10,2011,All Dwelling Statuses,All Buyer Types,77180.0
35561,H62,10,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
35562,H62,10,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,78031.0
35563,H62,10,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,73775.0
36120,H62,10,2011,New,All Buyer Types,77180.0
36121,H62,10,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
36122,H62,10,2011,New,Household Buyer - Former Owner-Occupier,78031.0
36123,H62,10,2011,New,Household Buyer - Non-Occupier,73775.0
36680,H62,10,2011,Existing,All Buyer Types,
36681,H62,10,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
36682,H62,10,2011,Existing,Household Buyer - Former Owner-Occupier,
36683,H62,10,2011,Existing,Household Buyer - Non-Occupier,
37240,H62,11,2011,All Dwelling Statuses,All Buyer Types,92333.0
37241,H62,11,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,93500.0
37242,H62,11,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,90000.0
37243,H62,11,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
37800,H62,11,2011,New,All Buyer Types,
37801,H62,11,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
37802,H62,11,2011,New,Household Buyer - Former Owner-Occupier,
37803,H62,11,2011,New,Household Buyer - Non-Occupier,
38360,H62,11,2011,Existing,All Buyer Types,92333.0
38361,H62,11,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,93500.0
38362,H62,11,2011,Existing,Household Buyer - Former Owner-Occupier,90000.0
38363,H62,11,2011,Existing,Household Buyer - Non-Occupier,
38920,H62,12,2011,All Dwelling Statuses,All Buyer Types,128100.0
38921,H62,12,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
38922,H62,12,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,129250.0
38923,H62,12,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,127333.0
39480,H62,12,2011,New,All Buyer Types,113500.0
39481,H62,12,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
39482,H62,12,2011,New,Household Buyer - Former Owner-Occupier,113500.0
39483,H62,12,2011,New,Household Buyer - Non-Occupier,
40040,H62,12,2011,Existing,All Buyer Types,131750.0
40041,H62,12,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
40042,H62,12,2011,Existing,Household Buyer - Former Owner-Occupier,145000.0
40043,H62,12,2011,Existing,Household Buyer - Non-Occupier,127333.0
40600,H62,1,2012,All Dwelling Statuses,All Buyer Types,75000.0
40601,H62,1,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,75000.0
40602,H62,1,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
40603,H62,1,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
41160,H62,1,2012,New,All Buyer Types,
41161,H62,1,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
41162,H62,1,2012,New,Household Buyer - Former Owner-Occupier,
41163,H62,1,2012,New,Household Buyer - Non-Occupier,
41720,H62,1,2012,Existing,All Buyer Types,75000.0
41721,H62,1,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,75000.0
41722,H62,1,2012,Existing,Household Buyer - Former Owner-Occupier,
41723,H62,1,2012,Existing,Household Buyer - Non-Occupier,
42280,H62,2,2012,All Dwelling Statuses,All Buyer Types,141875.0
42281,H62,2,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
42282,H62,2,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,141875.0
42283,H62,2,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
42840,H62,2,2012,New,All Buyer Types,141875.0
42841,H62,2,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
42842,H62,2,2012,New,Household Buyer - Former Owner-Occupier,141875.0
42843,H62,2,2012,New,Household Buyer - Non-Occupier,
43400,H62,2,2012,Existing,All Buyer Types,
43401,H62,2,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
43402,H62,2,2012,Existing,Household Buyer - Former Owner-Occupier,
43403,H62,2,2012,Existing,Household Buyer - Non-Occupier,
43960,H62,3,2012,All Dwelling Statuses,All Buyer Types,200000.0
43961,H62,3,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,200000.0
43962,H62,3,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
43963,H62,3,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
44520,H62,3,2012,New,All Buyer Types,
44521,H62,3,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
44522,H62,3,2012,New,Household Buyer - Former Owner-Occupier,
44523,H62,3,2012,New,Household Buyer - Non-Occupier,
45080,H62,3,2012,Existing,All Buyer Types,200000.0
45081,H62,3,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,200000.0
45082,H62,3,2012,Existing,Household Buyer - Former Owner-Occupier,
45083,H62,3,2012,Existing,Household Buyer - Non-Occupier,
45640,H62,4,2012,All Dwelling Statuses,All Buyer Types,157499.0
45641,H62,4,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,92498.0
45642,H62,4,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,222500.0
45643,H62,4,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
46200,H62,4,2012,New,All Buyer Types,
46201,H62,4,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
46202,H62,4,2012,New,Household Buyer - Former Owner-Occupier,
46203,H62,4,2012,New,Household Buyer - Non-Occupier,
46760,H62,4,2012,Existing,All Buyer Types,157499.0
46761,H62,4,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,92498.0
46762,H62,4,2012,Existing,Household Buyer - Former Owner-Occupier,222500.0
46763,H62,4,2012,Existing,Household Buyer - Non-Occupier,
47320,H62,5,2012,All Dwelling Statuses,All Buyer Types,155000.0
47321,H62,5,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,110000.0
47322,H62,5,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,177500.0
47323,H62,5,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
47880,H62,5,2012,New,All Buyer Types,230000.0
47881,H62,5,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
