,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
41147,H18,1,2012,New,Household Buyer - Non-Occupier,
41704,H18,1,2012,Existing,All Buyer Types,112667.0
41705,H18,1,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,80000.0
41706,H18,1,2012,Existing,Household Buyer - Former Owner-Occupier,68000.0
41707,H18,1,2012,Existing,Household Buyer - Non-Occupier,190000.0
42264,H18,2,2012,All Dwelling Statuses,All Buyer Types,103250.0
42265,H18,2,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,112500.0
42266,H18,2,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,152000.0
42267,H18,2,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,36000.0
42824,H18,2,2012,New,All Buyer Types,95000.0
42825,H18,2,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,95000.0
42826,H18,2,2012,New,Household Buyer - Former Owner-Occupier,
42827,H18,2,2012,New,Household Buyer - Non-Occupier,
43384,H18,2,2012,Existing,All Buyer Types,106000.0
43385,H18,2,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,130000.0
43386,H18,2,2012,Existing,Household Buyer - Former Owner-Occupier,152000.0
43387,H18,2,2012,Existing,Household Buyer - Non-Occupier,36000.0
43944,H18,3,2012,All Dwelling Statuses,All Buyer Types,130000.0
43945,H18,3,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,140000.0
43946,H18,3,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,120000.0
43947,H18,3,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
44504,H18,3,2012,New,All Buyer Types,
44505,H18,3,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
44506,H18,3,2012,New,Household Buyer - Former Owner-Occupier,
44507,H18,3,2012,New,Household Buyer - Non-Occupier,
45064,H18,3,2012,Existing,All Buyer Types,130000.0
45065,H18,3,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,140000.0
