Routing Key,City,Month,Year,VALUE
P36,Youghal,9,2016,8.0
P36,Youghal,12,2016,3.0
P36,Youghal,3,2017,5.0
P36,Youghal,6,2017,4.0
P36,Youghal,9,2017,4.0
P36,Youghal,12,2017,5.0
P36,Youghal,3,2018,5.0
P36,Youghal,6,2018,6.0
P36,Youghal,9,2018,6.0
P36,Youghal,12,2018,16.0
P36,Youghal,3,2019,6.0
P36,Youghal,6,2019,7.0
P36,Youghal,9,2019,9.0
P36,Youghal,12,2019,21.0
P36,Youghal,3,2020,9.0
P36,Youghal,6,2020,5.0
P36,Youghal,9,2020,8.0
P36,Youghal,12,2020,26.0
P36,Youghal,3,2021,10.0
P36,Youghal,6,2021,9.0
P36,Youghal,9,2021,19.0
P36,Youghal,12,2021,13.0
P36,Youghal,3,2022,7.0
P36,Youghal,6,2022,8.0
P36,Youghal,9,2022,12.0
P36,Youghal,12,2022,46.0
P36,Youghal,3,2023,24.0
P36,Youghal,6,2023,16.0
P36,Youghal,9,2023,26.0
P36,Youghal,12,2023,17.0
P36,Youghal,3,2024,7.0
P36,Youghal,6,2024,14.0
P43,Carrigaline,3,2012,5.0
P43,Carrigaline,6,2012,5.0
P43,Carrigaline,9,2012,9.0
P43,Carrigaline,12,2012,9.0
P43,Carrigaline,3,2013,2.0
P43,Carrigaline,6,2013,15.0
P43,Carrigaline,9,2013,5.0
P43,Carrigaline,12,2013,18.0
P43,Carrigaline,3,2014,8.0
P43,Carrigaline,6,2014,12.0
P43,Carrigaline,9,2014,13.0
P43,Carrigaline,12,2014,27.0
P43,Carrigaline,3,2015,20.0
P43,Carrigaline,6,2015,24.0
P43,Carrigaline,9,2015,22.0
P43,Carrigaline,12,2015,14.0
P43,Carrigaline,3,2016,17.0
P43,Carrigaline,6,2016,19.0
P43,Carrigaline,9,2016,22.0
P43,Carrigaline,12,2016,16.0
P43,Carrigaline,3,2017,35.0
P43,Carrigaline,6,2017,48.0
P43,Carrigaline,9,2017,18.0
P43,Carrigaline,12,2017,35.0
P43,Carrigaline,3,2018,34.0
P43,Carrigaline,6,2018,35.0
P43,Carrigaline,9,2018,54.0
P43,Carrigaline,12,2018,43.0
P43,Carrigaline,3,2019,47.0
P43,Carrigaline,6,2019,71.0
P43,Carrigaline,9,2019,26.0
P43,Carrigaline,12,2019,90.0
P43,Carrigaline,3,2020,50.0
P43,Carrigaline,6,2020,29.0
P43,Carrigaline,9,2020,66.0
P43,Carrigaline,12,2020,58.0
P43,Carrigaline,3,2021,22.0
P43,Carrigaline,6,2021,47.0
P43,Carrigaline,9,2021,48.0
P43,Carrigaline,12,2021,75.0
P43,Carrigaline,3,2022,35.0
P43,Carrigaline,6,2022,91.0
P43,Carrigaline,9,2022,61.0
P43,Carrigaline,12,2022,75.0
P43,Carrigaline,3,2023,60.0
P43,Carrigaline,6,2023,61.0
P43,Carrigaline,9,2023,74.0
P43,Carrigaline,12,2023,67.0
P43,Carrigaline,3,2024,70.0
P43,Carrigaline,6,2024,68.0
P47,Dunmanway,3,2012,8.0
P47,Dunmanway,6,2012,7.0
P47,Dunmanway,9,2012,7.0
P47,Dunmanway,12,2012,5.0
P47,Dunmanway,3,2013,3.0
P47,Dunmanway,6,2013,5.0
P47,Dunmanway,9,2013,5.0
P47,Dunmanway,12,2013,7.0
P47,Dunmanway,3,2014,3.0
P47,Dunmanway,6,2014,1.0
P47,Dunmanway,9,2014,9.0
P47,Dunmanway,12,2014,3.0
P47,Dunmanway,3,2015,3.0
P47,Dunmanway,6,2015,7.0
P47,Dunmanway,9,2015,10.0
P47,Dunmanway,12,2015,8.0
P47,Dunmanway,3,2016,6.0
P47,Dunmanway,6,2016,7.0
P47,Dunmanway,9,2016,7.0
P47,Dunmanway,12,2016,9.0
P47,Dunmanway,3,2017,5.0
P47,Dunmanway,6,2017,2.0
P47,Dunmanway,9,2017,4.0
P47,Dunmanway,12,2017,5.0
P47,Dunmanway,3,2018,9.0
P47,Dunmanway,6,2018,8.0
P47,Dunmanway,9,2018,7.0
P47,Dunmanway,12,2018,12.0
P47,Dunmanway,3,2019,7.0
P47,Dunmanway,6,2019,6.0
P47,Dunmanway,9,2019,7.0
P47,Dunmanway,12,2019,6.0
P47,Dunmanway,3,2020,15.0
P47,Dunmanway,6,2020,7.0
P47,Dunmanway,9,2020,19.0
P47,Dunmanway,12,2020,3.0
P47,Dunmanway,3,2021,9.0
P47,Dunmanway,6,2021,8.0
P47,Dunmanway,9,2021,8.0
P47,Dunmanway,12,2021,15.0
P47,Dunmanway,3,2022,19.0
P47,Dunmanway,6,2022,19.0
P47,Dunmanway,9,2022,25.0
P47,Dunmanway,12,2022,15.0
P47,Dunmanway,3,2023,8.0
P47,Dunmanway,6,2023,5.0
P47,Dunmanway,9,2023,10.0
P47,Dunmanway,12,2023,9.0
P47,Dunmanway,3,2024,3.0
P47,Dunmanway,6,2024,6.0
P51,Mallow,3,2012,24.0
P51,Mallow,6,2012,21.0
P51,Mallow,9,2012,23.0
P51,Mallow,12,2012,25.0
P51,Mallow,3,2013,20.0
P51,Mallow,6,2013,24.0
P51,Mallow,9,2013,15.0
P51,Mallow,12,2013,17.0
P51,Mallow,3,2014,17.0
P51,Mallow,6,2014,12.0
P51,Mallow,9,2014,21.0
P51,Mallow,12,2014,23.0
P51,Mallow,3,2015,11.0
P51,Mallow,6,2015,21.0
P51,Mallow,9,2015,21.0
P51,Mallow,12,2015,18.0
P51,Mallow,3,2016,17.0
P51,Mallow,6,2016,23.0
P51,Mallow,9,2016,30.0
P51,Mallow,12,2016,24.0
P51,Mallow,3,2017,26.0
P51,Mallow,6,2017,25.0
P51,Mallow,9,2017,43.0
P51,Mallow,12,2017,69.0
P51,Mallow,3,2018,33.0
P51,Mallow,6,2018,48.0
P51,Mallow,9,2018,32.0
P51,Mallow,12,2018,41.0
P51,Mallow,3,2019,31.0
P51,Mallow,6,2019,35.0
P51,Mallow,9,2019,60.0
P51,Mallow,12,2019,53.0
P51,Mallow,3,2020,36.0
P51,Mallow,6,2020,29.0
P51,Mallow,9,2020,68.0
P51,Mallow,12,2020,87.0
P51,Mallow,3,2021,66.0
P51,Mallow,6,2021,43.0
P51,Mallow,9,2021,36.0
P51,Mallow,12,2021,34.0
P51,Mallow,3,2022,46.0
P51,Mallow,6,2022,67.0
P51,Mallow,9,2022,61.0
P51,Mallow,12,2022,107.0
P51,Mallow,3,2023,63.0
P51,Mallow,6,2023,89.0
P51,Mallow,9,2023,83.0
P51,Mallow,12,2023,76.0
P51,Mallow,3,2024,65.0
P51,Mallow,6,2024,59.0
P56,Charleville,3,2012,2.0
P56,Charleville,6,2012,5.0
P56,Charleville,9,2012,4.0
P56,Charleville,12,2012,7.0
P56,Charleville,3,2013,1.0
P56,Charleville,6,2013,3.0
P56,Charleville,9,2013,1.0
P56,Charleville,12,2013,4.0
P56,Charleville,3,2014,3.0
P56,Charleville,6,2014,2.0
P56,Charleville,9,2014,2.0
P56,Charleville,12,2014,2.0
P56,Charleville,3,2015,3.0
P56,Charleville,6,2015,1.0
P56,Charleville,9,2015,3.0
P56,Charleville,12,2015,1.0
P56,Charleville,3,2016,4.0
P56,Charleville,6,2016,2.0
P56,Charleville,9,2016,2.0
P56,Charleville,12,2016,3.0
P56,Charleville,3,2017,4.0
P56,Charleville,6,2017,8.0
P56,Charleville,9,2017,4.0
P56,Charleville,12,2017,0.0
P56,Charleville,3,2018,4.0
P56,Charleville,6,2018,16.0
P56,Charleville,9,2018,3.0
P56,Charleville,12,2018,7.0
P56,Charleville,3,2019,0.0
P56,Charleville,6,2019,7.0
P56,Charleville,9,2019,8.0
P56,Charleville,12,2019,11.0
P56,Charleville,3,2020,4.0
P56,Charleville,6,2020,3.0
P56,Charleville,9,2020,4.0
P56,Charleville,12,2020,4.0
P56,Charleville,3,2021,3.0
P56,Charleville,6,2021,3.0
P56,Charleville,9,2021,4.0
P56,Charleville,12,2021,16.0
P56,Charleville,3,2022,14.0
P56,Charleville,6,2022,3.0
P56,Charleville,9,2022,15.0
P56,Charleville,12,2022,5.0
P56,Charleville,3,2023,5.0
P56,Charleville,6,2023,9.0
P56,Charleville,9,2023,14.0
P56,Charleville,12,2023,21.0
P56,Charleville,3,2024,8.0
P56,Charleville,6,2024,5.0
P61,Fermoy,3,2012,3.0
P61,Fermoy,6,2012,2.0
P61,Fermoy,9,2012,3.0
P61,Fermoy,12,2012,2.0
P61,Fermoy,3,2013,3.0
P61,Fermoy,6,2013,4.0
P61,Fermoy,9,2013,4.0
P61,Fermoy,12,2013,5.0
P61,Fermoy,3,2014,3.0
P61,Fermoy,6,2014,5.0
P61,Fermoy,9,2014,3.0
P61,Fermoy,12,2014,7.0
P61,Fermoy,3,2015,2.0
P61,Fermoy,6,2015,5.0
P61,Fermoy,9,2015,6.0
P61,Fermoy,12,2015,5.0
P61,Fermoy,3,2016,4.0
P61,Fermoy,6,2016,3.0
P61,Fermoy,9,2016,7.0
P61,Fermoy,12,2016,6.0
P61,Fermoy,3,2017,18.0
P61,Fermoy,6,2017,5.0
P61,Fermoy,9,2017,10.0
P61,Fermoy,12,2017,11.0
P61,Fermoy,3,2018,4.0
P61,Fermoy,6,2018,4.0
P61,Fermoy,9,2018,5.0
P61,Fermoy,12,2018,11.0
P61,Fermoy,3,2019,10.0
P61,Fermoy,6,2019,11.0
P61,Fermoy,9,2019,6.0
P61,Fermoy,12,2019,25.0
P61,Fermoy,3,2020,59.0
P61,Fermoy,6,2020,3.0
P61,Fermoy,9,2020,11.0
P61,Fermoy,12,2020,5.0
P61,Fermoy,3,2021,7.0
P61,Fermoy,6,2021,12.0
P61,Fermoy,9,2021,2.0
P61,Fermoy,12,2021,4.0
P61,Fermoy,3,2022,5.0
P61,Fermoy,6,2022,11.0
P61,Fermoy,9,2022,13.0
P61,Fermoy,12,2022,19.0
P61,Fermoy,3,2023,22.0
P61,Fermoy,6,2023,29.0
P61,Fermoy,9,2023,23.0
P61,Fermoy,12,2023,51.0
P61,Fermoy,3,2024,34.0
P61,Fermoy,6,2024,33.0
P67,Mitchelstown,3,2012,2.0
P67,Mitchelstown,6,2012,5.0
P67,Mitchelstown,9,2012,1.0
P67,Mitchelstown,12,2012,5.0
P67,Mitchelstown,3,2013,1.0
P67,Mitchelstown,6,2013,0.0
P67,Mitchelstown,9,2013,4.0
P67,Mitchelstown,12,2013,1.0
P67,Mitchelstown,3,2014,1.0
P67,Mitchelstown,6,2014,3.0
P67,Mitchelstown,9,2014,1.0
P67,Mitchelstown,12,2014,2.0
P67,Mitchelstown,3,2015,1.0
P67,Mitchelstown,6,2015,2.0
P67,Mitchelstown,9,2015,4.0
P67,Mitchelstown,12,2015,3.0
P67,Mitchelstown,3,2016,4.0
P67,Mitchelstown,6,2016,3.0
P67,Mitchelstown,9,2016,5.0
P67,Mitchelstown,12,2016,7.0
P67,Mitchelstown,3,2017,4.0
P67,Mitchelstown,6,2017,3.0
P67,Mitchelstown,9,2017,6.0
P67,Mitchelstown,12,2017,1.0
P67,Mitchelstown,3,2018,6.0
P67,Mitchelstown,6,2018,5.0
P67,Mitchelstown,9,2018,2.0
P67,Mitchelstown,12,2018,4.0
P67,Mitchelstown,3,2019,5.0
P67,Mitchelstown,6,2019,7.0
P67,Mitchelstown,9,2019,3.0
P67,Mitchelstown,12,2019,4.0
P67,Mitchelstown,3,2020,2.0
P67,Mitchelstown,6,2020,3.0
P67,Mitchelstown,9,2020,7.0
P67,Mitchelstown,12,2020,7.0
P67,Mitchelstown,3,2021,6.0
P67,Mitchelstown,6,2021,8.0
P67,Mitchelstown,9,2021,4.0
P67,Mitchelstown,12,2021,5.0
P67,Mitchelstown,3,2022,6.0
P67,Mitchelstown,6,2022,6.0
P67,Mitchelstown,9,2022,3.0
P67,Mitchelstown,12,2022,1.0
P67,Mitchelstown,3,2023,2.0
P67,Mitchelstown,6,2023,3.0
P67,Mitchelstown,9,2023,3.0
P67,Mitchelstown,12,2023,4.0
P67,Mitchelstown,3,2024,3.0
P67,Mitchelstown,6,2024,3.0
P72,Bandon,3,2012,9.0
P72,Bandon,6,2012,9.0
P72,Bandon,9,2012,3.0
P72,Bandon,12,2012,7.0
P72,Bandon,3,2013,6.0
P72,Bandon,6,2013,6.0
P72,Bandon,9,2013,4.0
P72,Bandon,12,2013,3.0
P72,Bandon,3,2014,3.0
P72,Bandon,6,2014,11.0
P72,Bandon,9,2014,9.0
P72,Bandon,12,2014,7.0
P72,Bandon,3,2015,5.0
P72,Bandon,6,2015,15.0
P72,Bandon,9,2015,14.0
P72,Bandon,12,2015,11.0
P72,Bandon,3,2016,8.0
P72,Bandon,6,2016,9.0
P72,Bandon,9,2016,19.0
P72,Bandon,12,2016,14.0
P72,Bandon,3,2017,1.0
P72,Bandon,6,2017,23.0
P72,Bandon,9,2017,12.0
P72,Bandon,12,2017,29.0
P72,Bandon,3,2018,8.0
P72,Bandon,6,2018,26.0
P72,Bandon,9,2018,21.0
P72,Bandon,12,2018,26.0
P72,Bandon,3,2019,25.0
P72,Bandon,6,2019,24.0
P72,Bandon,9,2019,25.0
P72,Bandon,12,2019,16.0
P72,Bandon,3,2020,12.0
P72,Bandon,6,2020,18.0
P72,Bandon,9,2020,14.0
P72,Bandon,12,2020,17.0
P72,Bandon,3,2021,7.0
P72,Bandon,6,2021,9.0
P72,Bandon,9,2021,17.0
P72,Bandon,12,2021,25.0
P72,Bandon,3,2022,28.0
P72,Bandon,6,2022,22.0
P72,Bandon,9,2022,13.0
P72,Bandon,12,2022,15.0
P72,Bandon,3,2023,7.0
P72,Bandon,6,2023,38.0
P72,Bandon,9,2023,46.0
P72,Bandon,12,2023,22.0
P72,Bandon,3,2024,8.0
P72,Bandon,6,2024,14.0
P75,Bantry,3,2012,9.0
P75,Bantry,6,2012,4.0
P75,Bantry,9,2012,11.0
P75,Bantry,12,2012,18.0
P75,Bantry,3,2013,9.0
P75,Bantry,6,2013,5.0
P75,Bantry,9,2013,5.0
P75,Bantry,12,2013,2.0
P75,Bantry,3,2014,4.0
P75,Bantry,6,2014,8.0
P75,Bantry,9,2014,6.0
P75,Bantry,12,2014,6.0
P75,Bantry,3,2015,4.0
P75,Bantry,6,2015,10.0
P75,Bantry,9,2015,4.0
P75,Bantry,12,2015,11.0
P75,Bantry,3,2016,9.0
P75,Bantry,6,2016,8.0
P75,Bantry,9,2016,6.0
P75,Bantry,12,2016,12.0
P75,Bantry,3,2017,8.0
P75,Bantry,6,2017,19.0
P75,Bantry,9,2017,5.0
P75,Bantry,12,2017,6.0
P75,Bantry,3,2018,5.0
P75,Bantry,6,2018,11.0
P75,Bantry,9,2018,8.0
P75,Bantry,12,2018,13.0
P75,Bantry,3,2019,8.0
P75,Bantry,6,2019,12.0
P75,Bantry,9,2019,13.0
P75,Bantry,12,2019,9.0
P75,Bantry,3,2020,13.0
P75,Bantry,6,2020,4.0
P75,Bantry,9,2020,4.0
P75,Bantry,12,2020,10.0
P75,Bantry,3,2021,4.0
P75,Bantry,6,2021,6.0
P75,Bantry,9,2021,12.0
P75,Bantry,12,2021,7.0
P75,Bantry,3,2022,15.0
P75,Bantry,6,2022,6.0
P75,Bantry,9,2022,18.0
P75,Bantry,12,2022,18.0
P75,Bantry,3,2023,19.0
P75,Bantry,6,2023,24.0
P75,Bantry,9,2023,19.0
P75,Bantry,12,2023,29.0
P75,Bantry,3,2024,27.0
P75,Bantry,6,2024,16.0
P81,Skibbereen,3,2012,10.0
P81,Skibbereen,6,2012,11.0
P81,Skibbereen,9,2012,15.0
P81,Skibbereen,12,2012,16.0
P81,Skibbereen,3,2013,4.0
P81,Skibbereen,6,2013,6.0
P81,Skibbereen,9,2013,5.0
P81,Skibbereen,12,2013,9.0
P81,Skibbereen,3,2014,7.0
P81,Skibbereen,6,2014,6.0
P81,Skibbereen,9,2014,4.0
P81,Skibbereen,12,2014,8.0
P81,Skibbereen,3,2015,7.0
P81,Skibbereen,6,2015,10.0
P81,Skibbereen,9,2015,5.0
P81,Skibbereen,12,2015,16.0
P81,Skibbereen,3,2016,3.0
P81,Skibbereen,6,2016,11.0
P81,Skibbereen,9,2016,6.0
P81,Skibbereen,12,2016,10.0
P81,Skibbereen,3,2017,7.0
P81,Skibbereen,6,2017,11.0
P81,Skibbereen,9,2017,14.0
P81,Skibbereen,12,2017,9.0
P81,Skibbereen,3,2018,7.0
P81,Skibbereen,6,2018,11.0
P81,Skibbereen,9,2018,11.0
P81,Skibbereen,12,2018,4.0
P81,Skibbereen,3,2019,6.0
P81,Skibbereen,6,2019,15.0
P81,Skibbereen,9,2019,5.0
P81,Skibbereen,12,2019,9.0
P81,Skibbereen,3,2020,8.0
P81,Skibbereen,6,2020,2.0
P81,Skibbereen,9,2020,16.0
P81,Skibbereen,12,2020,11.0
P81,Skibbereen,3,2021,18.0
P81,Skibbereen,6,2021,40.0
P81,Skibbereen,9,2021,21.0
P81,Skibbereen,12,2021,13.0
P81,Skibbereen,3,2022,18.0
P81,Skibbereen,6,2022,19.0
P81,Skibbereen,9,2022,25.0
P81,Skibbereen,12,2022,12.0
P81,Skibbereen,3,2023,14.0
P81,Skibbereen,6,2023,19.0
P81,Skibbereen,9,2023,10.0
P81,Skibbereen,12,2023,15.0
P81,Skibbereen,3,2024,5.0
P81,Skibbereen,6,2024,16.0
P85,Clonakilty,3,2012,2.0
P85,Clonakilty,6,2012,7.0
P85,Clonakilty,9,2012,4.0
P85,Clonakilty,12,2012,8.0
P85,Clonakilty,3,2013,8.0
P85,Clonakilty,6,2013,7.0
P85,Clonakilty,9,2013,5.0
P85,Clonakilty,12,2013,3.0
P85,Clonakilty,3,2014,8.0
P85,Clonakilty,6,2014,6.0
P85,Clonakilty,9,2014,2.0
P85,Clonakilty,12,2014,10.0
P85,Clonakilty,3,2015,6.0
P85,Clonakilty,6,2015,6.0
P85,Clonakilty,9,2015,13.0
P85,Clonakilty,12,2015,10.0
P85,Clonakilty,3,2016,6.0
P85,Clonakilty,6,2016,4.0
P85,Clonakilty,9,2016,11.0
P85,Clonakilty,12,2016,6.0
P85,Clonakilty,3,2017,7.0
P85,Clonakilty,6,2017,7.0
P85,Clonakilty,9,2017,14.0
P85,Clonakilty,12,2017,11.0
P85,Clonakilty,3,2018,10.0
P85,Clonakilty,6,2018,8.0
P85,Clonakilty,9,2018,7.0
P85,Clonakilty,12,2018,8.0
P85,Clonakilty,3,2019,22.0
P85,Clonakilty,6,2019,13.0
P85,Clonakilty,9,2019,20.0
P85,Clonakilty,12,2019,8.0
P85,Clonakilty,3,2020,7.0
P85,Clonakilty,6,2020,8.0
P85,Clonakilty,9,2020,13.0
P85,Clonakilty,12,2020,22.0
P85,Clonakilty,3,2021,56.0
P85,Clonakilty,6,2021,52.0
P85,Clonakilty,9,2021,58.0
P85,Clonakilty,12,2021,16.0
P85,Clonakilty,3,2022,12.0
P85,Clonakilty,6,2022,24.0
P85,Clonakilty,9,2022,22.0
P85,Clonakilty,12,2022,22.0
P85,Clonakilty,3,2023,20.0
P85,Clonakilty,6,2023,32.0
P85,Clonakilty,9,2023,10.0
P85,Clonakilty,12,2023,16.0
P85,Clonakilty,3,2024,22.0
P85,Clonakilty,6,2024,24.0
R14,Athy,3,2012,20.0
R14,Athy,6,2012,7.0
R14,Athy,9,2012,4.0
R14,Athy,12,2012,4.0
R14,Athy,3,2013,4.0
R14,Athy,6,2013,3.0
R14,Athy,9,2013,4.0
R14,Athy,12,2013,4.0
R14,Athy,3,2014,0.0
R14,Athy,6,2014,4.0
R14,Athy,9,2014,2.0
R14,Athy,12,2014,5.0
R14,Athy,3,2015,5.0
R14,Athy,6,2015,4.0
R14,Athy,9,2015,5.0
R14,Athy,12,2015,4.0
R14,Athy,3,2016,3.0
R14,Athy,6,2016,9.0
R14,Athy,9,2016,5.0
R14,Athy,12,2016,12.0
R14,Athy,3,2017,9.0
R14,Athy,6,2017,14.0
R14,Athy,9,2017,7.0
R14,Athy,12,2017,6.0
R14,Athy,3,2018,8.0
R14,Athy,6,2018,5.0
R14,Athy,9,2018,10.0
R14,Athy,12,2018,14.0
R14,Athy,3,2019,8.0
R14,Athy,6,2019,9.0
R14,Athy,9,2019,15.0
R14,Athy,12,2019,17.0
R14,Athy,3,2020,18.0
R14,Athy,6,2020,20.0
R14,Athy,9,2020,13.0
R14,Athy,12,2020,17.0
R14,Athy,3,2021,15.0
R14,Athy,6,2021,7.0
R14,Athy,9,2021,5.0
R14,Athy,12,2021,16.0
R14,Athy,3,2022,8.0
R14,Athy,6,2022,6.0
R14,Athy,9,2022,26.0
R14,Athy,12,2022,71.0
R14,Athy,3,2023,42.0
R14,Athy,6,2023,13.0
R14,Athy,9,2023,28.0
R14,Athy,12,2023,38.0
R14,Athy,3,2024,5.0
R14,Athy,6,2024,24.0
R21,Mhuine Bheag,3,2012,1.0
R21,Mhuine Bheag,6,2012,4.0
R21,Mhuine Bheag,9,2012,3.0
R21,Mhuine Bheag,12,2012,4.0
R21,Mhuine Bheag,3,2013,2.0
R21,Mhuine Bheag,6,2013,2.0
R21,Mhuine Bheag,9,2013,3.0
R21,Mhuine Bheag,12,2013,2.0
R21,Mhuine Bheag,3,2014,0.0
R21,Mhuine Bheag,6,2014,7.0
R21,Mhuine Bheag,9,2014,5.0
R21,Mhuine Bheag,12,2014,2.0
R21,Mhuine Bheag,3,2015,3.0
R21,Mhuine Bheag,6,2015,2.0
R21,Mhuine Bheag,9,2015,6.0
R21,Mhuine Bheag,12,2015,7.0
R21,Mhuine Bheag,3,2016,1.0
R21,Mhuine Bheag,6,2016,1.0
R21,Mhuine Bheag,9,2016,2.0
R21,Mhuine Bheag,12,2016,4.0
R21,Mhuine Bheag,3,2017,1.0
R21,Mhuine Bheag,6,2017,2.0
R21,Mhuine Bheag,9,2017,8.0
R21,Mhuine Bheag,12,2017,3.0
R21,Mhuine Bheag,3,2018,19.0
R21,Mhuine Bheag,6,2018,3.0
R21,Mhuine Bheag,9,2018,5.0
R21,Mhuine Bheag,12,2018,4.0
R21,Mhuine Bheag,3,2019,1.0
R21,Mhuine Bheag,6,2019,4.0
R21,Mhuine Bheag,9,2019,3.0
R21,Mhuine Bheag,12,2019,2.0
R21,Mhuine Bheag,3,2020,6.0
R21,Mhuine Bheag,6,2020,20.0
R21,Mhuine Bheag,9,2020,3.0
R21,Mhuine Bheag,12,2020,3.0
R21,Mhuine Bheag,3,2021,2.0
R21,Mhuine Bheag,6,2021,5.0
R21,Mhuine Bheag,9,2021,0.0
R21,Mhuine Bheag,12,2021,1.0
R21,Mhuine Bheag,3,2022,2.0
R21,Mhuine Bheag,6,2022,11.0
R21,Mhuine Bheag,9,2022,22.0
R21,Mhuine Bheag,12,2022,15.0
R21,Mhuine Bheag,3,2023,10.0
R21,Mhuine Bheag,6,2023,8.0
R21,Mhuine Bheag,9,2023,7.0
R21,Mhuine Bheag,12,2023,17.0
R21,Mhuine Bheag,3,2024,5.0
R21,Mhuine Bheag,6,2024,6.0
R32,Portlaoise,3,2012,22.0
R32,Portlaoise,6,2012,42.0
R32,Portlaoise,9,2012,28.0
R32,Portlaoise,12,2012,25.0
R32,Portlaoise,3,2013,12.0
R32,Portlaoise,6,2013,21.0
R32,Portlaoise,9,2013,18.0
R32,Portlaoise,12,2013,27.0
R32,Portlaoise,3,2014,23.0
R32,Portlaoise,6,2014,14.0
R32,Portlaoise,9,2014,15.0
R32,Portlaoise,12,2014,23.0
R32,Portlaoise,3,2015,13.0
R32,Portlaoise,6,2015,21.0
R32,Portlaoise,9,2015,25.0
R32,Portlaoise,12,2015,20.0
R32,Portlaoise,3,2016,24.0
R32,Portlaoise,6,2016,26.0
R32,Portlaoise,9,2016,20.0
R32,Portlaoise,12,2016,27.0
R32,Portlaoise,3,2017,28.0
R32,Portlaoise,6,2017,26.0
R32,Portlaoise,9,2017,24.0
R32,Portlaoise,12,2017,37.0
R32,Portlaoise,3,2018,39.0
R32,Portlaoise,6,2018,90.0
R32,Portlaoise,9,2018,48.0
R32,Portlaoise,12,2018,46.0
R32,Portlaoise,3,2019,31.0
R32,Portlaoise,6,2019,39.0
R32,Portlaoise,9,2019,79.0
R32,Portlaoise,12,2019,78.0
R32,Portlaoise,3,2020,62.0
R32,Portlaoise,6,2020,57.0
R32,Portlaoise,9,2020,69.0
R32,Portlaoise,12,2020,123.0
R32,Portlaoise,3,2021,104.0
R32,Portlaoise,6,2021,53.0
R32,Portlaoise,9,2021,83.0
R32,Portlaoise,12,2021,47.0
R32,Portlaoise,3,2022,70.0
R32,Portlaoise,6,2022,142.0
R32,Portlaoise,9,2022,64.0
R32,Portlaoise,12,2022,197.0
R32,Portlaoise,3,2023,108.0
R32,Portlaoise,6,2023,220.0
R32,Portlaoise,9,2023,167.0
R32,Portlaoise,12,2023,271.0
R32,Portlaoise,3,2024,135.0
R32,Portlaoise,6,2024,102.0
R35,Tullamore,3,2012,5.0
R35,Tullamore,6,2012,6.0
R35,Tullamore,9,2012,12.0
R35,Tullamore,12,2012,11.0
R35,Tullamore,3,2013,7.0
R35,Tullamore,6,2013,8.0
R35,Tullamore,9,2013,3.0
R35,Tullamore,12,2013,13.0
R35,Tullamore,3,2014,8.0
R35,Tullamore,6,2014,5.0
R35,Tullamore,9,2014,11.0
R35,Tullamore,12,2014,9.0
R35,Tullamore,3,2015,8.0
R35,Tullamore,6,2015,4.0
R35,Tullamore,9,2015,24.0
R35,Tullamore,12,2015,8.0
R35,Tullamore,3,2016,7.0
R35,Tullamore,6,2016,10.0
R35,Tullamore,9,2016,4.0
R35,Tullamore,12,2016,16.0
R35,Tullamore,3,2017,10.0
R35,Tullamore,6,2017,15.0
R35,Tullamore,9,2017,14.0
R35,Tullamore,12,2017,18.0
R35,Tullamore,3,2018,14.0
R35,Tullamore,6,2018,9.0
R35,Tullamore,9,2018,12.0
R35,Tullamore,12,2018,20.0
R35,Tullamore,3,2019,30.0
R35,Tullamore,6,2019,21.0
R35,Tullamore,9,2019,24.0
R35,Tullamore,12,2019,47.0
R35,Tullamore,3,2020,36.0
R35,Tullamore,6,2020,17.0
R35,Tullamore,9,2020,21.0
R35,Tullamore,12,2020,34.0
R35,Tullamore,3,2021,23.0
R35,Tullamore,6,2021,28.0
R35,Tullamore,9,2021,47.0
R35,Tullamore,12,2021,56.0
R35,Tullamore,3,2022,100.0
R35,Tullamore,6,2022,56.0
R35,Tullamore,9,2022,26.0
R35,Tullamore,12,2022,74.0
R35,Tullamore,3,2023,85.0
R35,Tullamore,6,2023,49.0
R35,Tullamore,9,2023,59.0
R35,Tullamore,12,2023,125.0
R35,Tullamore,3,2024,44.0
R35,Tullamore,6,2024,37.0
R42,Birr,3,2012,4.0
R42,Birr,6,2012,8.0
R42,Birr,9,2012,7.0
R42,Birr,12,2012,8.0
R42,Birr,3,2013,4.0
R42,Birr,6,2013,5.0
R42,Birr,9,2013,5.0
R42,Birr,12,2013,7.0
R42,Birr,3,2014,6.0
R42,Birr,6,2014,2.0
R42,Birr,9,2014,2.0
R42,Birr,12,2014,7.0
R42,Birr,3,2015,2.0
R42,Birr,6,2015,8.0
R42,Birr,9,2015,23.0
R42,Birr,12,2015,7.0
R42,Birr,3,2016,6.0
R42,Birr,6,2016,5.0
R42,Birr,9,2016,12.0
R42,Birr,12,2016,5.0
R42,Birr,3,2017,10.0
R42,Birr,6,2017,5.0
R42,Birr,9,2017,9.0
R42,Birr,12,2017,8.0
R42,Birr,3,2018,5.0
R42,Birr,6,2018,7.0
R42,Birr,9,2018,6.0
R42,Birr,12,2018,10.0
R42,Birr,3,2019,6.0
R42,Birr,6,2019,9.0
R42,Birr,9,2019,9.0
R42,Birr,12,2019,15.0
R42,Birr,3,2020,8.0
R42,Birr,6,2020,3.0
R42,Birr,9,2020,10.0
R42,Birr,12,2020,19.0
